Magazijn,Artikel,Artikelomschrijving,Magazijnlocatie,ABC-teken,Vestiging,Artikelsoort,Goederengroep,Goed.groep omschr.
2301,1486633,"MOT-R. SEW FA77 DRS90M4BE2HR 1,5KW N2=21",BQ05-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486632,SPOEL VICKERS 617476 VS VENT. NG10,H01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486635,SPANKOPP. BIKON 1012 35X60MM,3_035-06-3,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486634,SPANKOPP. BIKON 1012 30X55MM,3_035-06-2,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486631,SPOEL VICKERS VENT. DG4V3-30 220V,H01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486633,"MOT-R. SEW FA77 DRS90M4BE2HR 1,5KW N2=21",BQ05-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486633,"MOT-R. SEW FA77 DRS90M4BE2HR 1,5KW N2=21",BQ05-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486639,VENT. VICKERS DGMC3-PT-GH-41 DRUKBEGR.,H01-5,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486639,VENT. VICKERS DGMC3-PT-GH-41 DRUKBEGR.,H01-5,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486636,SPANKOPP. BIKON 1012 45X75MM,3_035-06-6,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486637,SPANKOPP. BIKON 1003 30X55MM,3_035-06-7,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486640,SPOEL VICKERS VENT. SOLENOID 24VDC,H01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486639,VENT. VICKERS DGMC3-PT-GH-41 DRUKBEGR.,H01-5,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486639,VENT. VICKERS DGMC3-PT-GH-41 DRUKBEGR.,H01-5,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486638,VENTILATOR W2S130-AA03-97 230VAC 50/60HZ,3_054-01-1,,NRNX,Z00B,PM0220,Pomp en onderdeel
2301,1486642,DRAAGROL 20/89X235/270 SW=15X10,N06-2,,NRNX,Z00B,PM0370,Transp.Riem+Ketting
2301,1486644,WIEL LAMB ANTENNECIL. ROLLENLIFT,3_035-07-1,,NRNX,Z00B,PM0450,Hefwerktuig
2301,1486645,"MES BILSTEIN ZCA.503 105X75X1,2MM LAMB",3_035-05-2,,NRNX,Z00B,PM0480,Rond- +Dwarsmes PaMa
2301,1486641,SPOEL VICKERS VENT. SOLENOID 230VAC,H01-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486643,REGELUNIT LAMB TEMP.3X0-90ØC,3_035-03-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486650,LUCHTCIL. ORIGA P210/25,G04-4,,NRNX,Z00B,PM0160,Pneumatische App.
2301,1486649,PRINT VICKERS EEA-PAM-523-A-32,1_040-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486646,HYDR.CIL. LAMB HYDR. ZO63-A-4AR170 INPAK,K03-4,,NRNX,Z00B,PM0170,Hydraulische App.
2301,1486650,LUCHTCIL. ORIGA P210/25,G04-4,,NRNX,Z00B,PM0160,Pneumatische App.
2301,1486649,PRINT VICKERS EEA-PAM-523-A-32,1_040-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486646,HYDR.CIL. LAMB HYDR. ZO63-A-4AR170 INPAK,K03-4,,NRNX,Z00B,PM0170,Hydraulische App.
2301,1486646,HYDR.CIL. LAMB HYDR. ZO63-A-4AR170 INPAK,K03-4,,NRNX,Z00B,PM0170,Hydraulische App.
2301,1486646,HYDR.CIL. LAMB HYDR. ZO63-A-4AR170 INPAK,K03-4,,NRNX,Z00B,PM0170,Hydraulische App.
2301,1486648,LUCHTCIL. FESTO DNN-50-200-PPV-A,3_142-02-2,,NRNX,Z00B,PM0160,Pneumatische App.
2301,1486647,ZUIGNAP D=60 KLAPPLATEN TRANSP.,1_096-07-1,,NRNX,Z00B,PM0370,Transp.Riem+Ketting
2301,1486650,LUCHTCIL. ORIGA P210/25,G04-4,,NRNX,Z00B,PM0160,Pneumatische App.
2301,1486650,LUCHTCIL. ORIGA P210/25,G04-4,,NRNX,Z00B,PM0160,Pneumatische App.
2301,1486649,PRINT VICKERS EEA-PAM-523-A-32,1_040-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486649,PRINT VICKERS EEA-PAM-523-A-32,1_040-06-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486655,PRINT ABB UITG. V-3554665-0024 ZIQ-2,2_096-03-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486655,PRINT ABB UITG. V-3554665-0024 ZIQ-2,2_096-03-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486652,STANDMELDER HOERBIGER RS 25/32 10-60VDC,3_012-04-2,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486653,STANDMELDER HOERBIGER RRK 10-230VAC/DC,3_012-04-3,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486651,REDUCEER HOERBIGER SR-1/8 PMAX.16BAR,2_102-09-1,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486656,PT100 SENSOR ROSEMOUNT L=1156MM.,E02-4,,NRNX,Z00B,PM0120,Meet en Regel App.
2301,1486655,PRINT ABB UITG. V-3554665-0024 ZIQ-2,2_096-03-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486655,PRINT ABB UITG. V-3554665-0024 ZIQ-2,2_096-03-4,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486658,DRAAGROL 20/89X950/982 SW14X13,N06-4,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1486659,DRAAGROL 20/64X600/616 IGM10X20,N06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486660,DRAAGROL 20/89X750/782 IGM10X20,N06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486661,DRAAGROL 20/89X750/828 IGM10X20,N06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486657,KOPP. FLENDER BIBEX-BWN-142A ONGEBOORD,L02-4,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486666,MOT-R. STEPHAN ZF94 D100L24-4 3KW @,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486666,MOT-R. STEPHAN ZF94 D100L24-4 3KW @,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486670,DRAAGROL 25/108X1100/1134 IGM10X60,N06-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486662,DRAAGROL 20/89X600/634 SW14X9,N06-4,,NRNX,Z00B,PM0370,Transp.Riem+Ketting
2301,1486669,DRAAGROL 25/89X200/280 M24,N06-4,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1486665,TIJDRELAIS OMRON H2C-S 6S-6H 220VAC,1_016-05-5,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486666,MOT-R. STEPHAN ZF94 D100L24-4 3KW @,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486666,MOT-R. STEPHAN ZF94 D100L24-4 3KW @,BQ01-1,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486676,MOT-R. FLENDER FZA108-M160L4 @,BQ01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486676,MOT-R. FLENDER FZA108-M160L4 @,BQ01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486676,MOT-R. FLENDER FZA108-M160L4 @,BQ01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486676,MOT-R. FLENDER FZA108-M160L4 @,BQ01-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486672,BORSTEL SLUIS L=1570 TEK.8260-236,BO01-4,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1486671,V-SCHRAPER SLUIS 70*5 LG=1984 VULKOLAN,BO01-4,,NRNX,Z00B,PM0200,Afsluiter en kraan
2301,1486673,BANDAFDICHTING SLUIS 80X20X5500 ZW. SBR,R09-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1486675,KIJKGLAS 120X10MM DIN7080 CHIPSWASINST.,2_101-05-2,,NRNX,Z00B,PM0390,Mech. Onderdelen
2301,1486682,"SLANG DN50-1,5M 2X2"" INDIKKER C-LIJN",R11-1,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1486678,[Q] FILTERSEGMENT PM1 ZUID,TMP A/B,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1486682,"SLANG DN50-1,5M 2X2"" INDIKKER C-LIJN",R11-1,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1486678,[Q] FILTERSEGMENT PM1 ZUID,TMP A/B,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1486680,GLIJLAGER HEDEMORA 274104 POS.3,BK04-3,,NRNX,Z00B,PM0350,Lager en accessoire
2301,1486678,[Q] FILTERSEGMENT PM1 ZUID,TMP A/B,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1486678,[Q] FILTERSEGMENT PM1 ZUID,TMP A/B,,NRNX,Z00B,PM0190,Filter apparatuur
2301,1486681,AFD.PLAAT HEDEMORA 225X156X5 INDIKKER,R15-3,,NRNX,Z00B,PM0250,Dichting apparatuur
2301,1486677,TRAFO EMIL PFIFFNER JK/NS 10KV 65/1A,F01-6,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486682,"SLANG DN50-1,5M 2X2"" INDIKKER C-LIJN",R11-1,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1486682,"SLANG DN50-1,5M 2X2"" INDIKKER C-LIJN",R11-1,,NRNX,Z00B,PM0180,Flexibele pijp
2301,1486685,MOT-R. SEW KA97DV160L2 15KW N2=155,N08-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486686,MOT-R. SEW KA86 DT160M4 11KW N2=120,BQ07-3,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486685,MOT-R. SEW KA97DV160L2 15KW N2=155,N08-4,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486686,MOT-R. SEW KA86 DT160M4 11KW N2=120,BQ07-3,,NRNX,Z00B,PM0110,Elec.Motors&Onderd
2301,1486684,KOPP.RUBBER NORMEX KOPP. E128,3_027-06-1,,NRNX,Z00B,PM0270,Mech. Aandrijving
2301,1486687,TOERENTALBEWAKING IFM DD0001 D100 DZ-34A,1_012-04-2,,NRNX,Z00B,PM0040,Electronische Comp.
2301,1486683,"FILTERHUIS R&P 3 1/4""X36"" FILTER",R11-2,,NRNX,Z00B,PM0190,Filter apparatuur
